,yield,y_classider,y_regression
2014-07-20 18:00:00,0.0,0.0,0.0
2014-04-19 12:00:00,1.435340022,0.0,0.0473801561
2015-03-09 06:00:00,0.0,0.0,0.0
2015-01-17 08:00:00,0.0,0.0,0.0466833891
2014-01-29 16:00:00,6.11761427,1.0,10.8187012263
2014-08-03 12:00:00,0.0,0.0,0.0
2014-07-27 06:00:00,0.0,0.0,0.0
2014-10-28 06:00:00,0.0,0.0,0.0
2015-08-20 02:00:00,0.0,0.0,0.0
2015-08-10 14:00:00,0.0,0.0,0.0
2015-10-16 04:00:00,0.0,0.0,0.0
2014-04-24 20:00:00,0.0,0.0,0.0
2014-12-24 08:00:00,0.0,0.0,0.0
2015-09-03 12:00:00,0.0,0.0,0.0
2014-08-04 08:00:00,0.01393534,0.0,0.0
2015-08-23 16:00:00,0.0,0.0,0.0
2014-12-26 22:00:00,0.0,0.0,0.0
2014-08-21 12:00:00,0.0,0.0,0.0
2014-08-28 16:00:00,0.0,0.0,0.0
2014-10-28 08:00:00,0.0,0.0,0.0
2015-11-28 04:00:00,0.0,0.0,0.0
2014-02-04 22:00:00,0.0,0.0,0.0
2015-11-29 20:00:00,0.0,0.0,0.0
2014-07-28 18:00:00,0.0,0.0,0.0
2014-12-24 10:00:00,0.0,0.0,0.0
2014-02-17 16:00:00,13.52424749,1.0,8.8440635447
2015-10-19 22:00:00,0.334448161,1.0,1.7927814939
2015-11-13 22:00:00,0.0,0.0,0.0
2014-05-10 18:00:00,0.0,0.0,0.0
2015-03-31 12:00:00,0.0,0.0,0.0
2015-11-07 06:00:00,0.0,0.0,0.0
2014-03-17 16:00:00,0.0,0.0,0.0
2014-06-06 12:00:00,0.0,0.0,0.0
2014-06-26 00:00:00,3.393255295,1.0,13.7834448143
2015-01-09 14:00:00,0.00696767,0.0,0.010451505
2013-11-29 22:00:00,0.0,0.0,0.0
2013-12-26 22:00:00,1.114827202,1.0,21.913322184
2015-08-22 18:00:00,0.0,0.0,0.0
2014-01-20 06:00:00,8.897714604,1.0,7.7173913043
2015-09-24 16:00:00,0.0,0.0,0.0
2014-01-17 16:00:00,4.542920847,1.0,8.4308807136
2013-12-30 10:00:00,0.0,0.0,0.0
2015-08-15 04:00:00,0.0,0.0,0.0
2015-08-24 18:00:00,0.0,0.0,0.0
2013-12-01 14:00:00,0.00696767,0.0,0.620122631
2014-04-04 14:00:00,0.0,0.0,0.0
2014-01-28 20:00:00,9.148550725,1.0,7.3118729105
2014-08-17 10:00:00,0.0,0.0,0.0
2015-01-08 18:00:00,0.0,0.0,0.0
2014-03-09 02:00:00,0.0,0.0,0.0
2014-04-09 10:00:00,0.0,0.0,0.0
2015-11-07 08:00:00,0.0,0.0,0.0
2014-04-12 04:00:00,0.0,0.0,0.0
2013-12-30 20:00:00,0.0,0.0,0.0
2015-01-09 22:00:00,0.00696767,1.0,0.0
2014-08-17 02:00:00,0.0,0.0,0.0
2015-08-30 16:00:00,0.0,0.0,0.0
2015-11-10 02:00:00,0.0,0.0,0.0
2014-12-24 14:00:00,0.0,0.0,0.0
2014-04-21 04:00:00,4.549888517,1.0,5.658444816
2014-04-27 06:00:00,0.0,0.0,0.0
2015-03-30 20:00:00,0.0,0.0,0.0
2014-01-19 12:00:00,18.5409699,1.0,12.9340858413
2015-09-29 10:00:00,0.0,0.0,0.0
2014-09-10 02:00:00,0.0,0.0,0.0
2015-10-02 14:00:00,0.0,0.0,0.0
2015-12-14 12:00:00,0.0,0.0,0.0
2013-12-21 04:00:00,0.0,0.0,0.4090022297
2014-10-03 12:00:00,0.0,0.0,0.0
2015-12-16 02:00:00,0.0,0.0,0.0
2014-09-17 10:00:00,0.0,0.0,0.0
2014-09-29 06:00:00,5.211817168,1.0,7.9793756966
2014-04-29 14:00:00,0.0,0.0,0.0
2015-02-19 00:00:00,0.529542921,1.0,1.7642140468
2014-06-23 04:00:00,0.0,0.0,0.0
2013-12-10 20:00:00,0.0,0.0,0.0
2014-02-03 22:00:00,0.0,0.0,0.5434782608
2014-02-01 14:00:00,2.236622074,1.0,2.9717112595
2014-05-16 12:00:00,0.0,0.0,0.015328874
2014-08-06 04:00:00,0.0,0.0,0.0
2014-05-28 04:00:00,2.431716834,1.0,8.1396321072
2014-02-20 18:00:00,0.0,0.0,0.0
2015-11-05 16:00:00,0.0,0.0,0.0
2014-10-15 14:00:00,0.01393534,0.0,0.0
2014-05-02 06:00:00,0.0,0.0,0.0
2014-08-21 02:00:00,0.0,0.0,0.0
2014-04-23 10:00:00,0.0,0.0,0.0
2014-12-02 10:00:00,11.61510591,1.0,6.6269509468
2015-12-11 00:00:00,0.0,0.0,0.0
2014-05-13 08:00:00,0.0,0.0,0.0
2015-08-05 12:00:00,0.0,0.0,0.0
2015-09-19 18:00:00,0.0,0.0,0.0
2014-05-11 10:00:00,0.0,0.0,0.0
2014-10-19 00:00:00,0.0,0.0,0.0
2015-11-26 12:00:00,0.0,0.0,0.0
2014-06-24 00:00:00,4.912207358,1.0,7.3780657751
2014-08-20 20:00:00,0.0,0.0,0.0
2015-11-30 00:00:00,0.0,0.0,0.0
2014-07-09 00:00:00,0.0,0.0,0.0
2013-12-12 12:00:00,0.0,0.0,0.0
2015-03-12 18:00:00,0.0,0.0,0.0
2014-01-15 04:00:00,0.0,0.0,0.3121516165
2014-09-16 08:00:00,0.0,0.0,0.0
2014-02-02 16:00:00,6.51477146,1.0,4.1408862877
2014-07-12 04:00:00,0.0,0.0,0.0
2015-03-16 18:00:00,0.0,0.0,0.0
2014-02-07 06:00:00,27.64074693,1.0,17.823996655
2014-12-08 00:00:00,0.0,0.0,0.0
2014-03-15 02:00:00,0.0,0.0,0.0
2014-07-07 00:00:00,11.15523969,1.0,9.2098662214
2015-11-04 16:00:00,0.02787068,0.0,0.8883779264
2013-12-27 04:00:00,0.0,0.0,0.0
2015-09-05 20:00:00,0.0,0.0,0.0
2014-12-03 20:00:00,8.918617614,1.0,6.9586120394
2015-01-05 10:00:00,0.0,0.0,0.0
2015-02-20 22:00:00,11.58723523,1.0,12.199693423
2014-02-19 10:00:00,0.04877369,1.0,1.1824136009
2014-04-04 06:00:00,10.45847269,1.0,9.4913600894
2014-09-26 12:00:00,0.0,0.0,0.0
2013-12-09 14:00:00,0.0,0.0,0.0
2014-04-19 10:00:00,0.0,0.0,0.0
2014-03-23 20:00:00,0.0,0.0,0.0
2014-10-14 16:00:00,1.463210702,0.0,0.1414437012
2015-10-14 10:00:00,0.17419175,1.0,1.6039576367
2015-10-22 04:00:00,0.0,0.0,2.0993589746
2013-12-20 14:00:00,0.0,0.0,2.1599777034
2015-12-13 02:00:00,0.0,0.0,0.0
2014-08-15 04:00:00,0.0,0.0,0.0
2014-06-20 08:00:00,2.640746934,1.0,3.5402731328
2015-09-03 06:00:00,0.0,0.0,0.0
2015-12-02 00:00:00,0.0,0.0,0.0
2014-12-08 20:00:00,0.0,0.0,0.0
2014-01-29 20:00:00,0.02090301,1.0,4.4748910509
2015-01-10 18:00:00,0.0,0.0,0.0
2014-02-05 10:00:00,0.0,0.0,0.0
2014-12-19 22:00:00,0.0,0.0,0.0
2015-09-22 18:00:00,0.0,0.0,0.0
2014-01-21 16:00:00,1.407469342,1.0,1.2486064659
2015-08-16 14:00:00,0.0,0.0,0.0
2015-10-02 06:00:00,0.0,0.0,0.0
2015-01-12 12:00:00,0.0,0.0,0.0
2015-10-24 12:00:00,0.0,0.0,0.0
2014-10-09 12:00:00,0.0,0.0,0.0
2014-05-01 18:00:00,0.0,0.0,0.0
2014-03-28 20:00:00,3.023968785,1.0,4.18687291
2013-12-24 06:00:00,0.0,0.0,0.0
2015-03-27 02:00:00,0.0,0.0,0.0
2014-09-25 06:00:00,0.961538462,1.0,5.38113155
2014-06-02 00:00:00,0.0,0.0,0.0
2014-11-02 02:00:00,0.0,0.0,0.0
2014-12-25 10:00:00,0.0,0.0,0.0
2015-10-20 14:00:00,0.0,0.0,0.011845039
2014-01-09 14:00:00,0.0,0.0,0.0
2015-03-26 08:00:00,0.982441472,1.0,1.9244704571
2014-12-07 12:00:00,0.0,0.0,0.0
2014-05-02 12:00:00,0.0,0.0,0.0
2014-02-16 02:00:00,9.754738016,1.0,4.977703456
2014-12-08 10:00:00,0.0,0.0,0.0
2014-02-20 02:00:00,0.0,0.0,0.0
2015-09-29 18:00:00,0.0,0.0,0.0578323699169
2015-10-20 04:00:00,0.01393534,1.0,1.1928651059
2014-04-06 18:00:00,0.0,0.0,0.0
2014-03-16 20:00:00,0.0,0.0,0.0
2015-11-01 04:00:00,21.39074693,1.0,10.7357859531
2015-03-14 22:00:00,0.0,0.0,0.0
2014-03-31 00:00:00,0.0,0.0,0.0961564053671
2014-01-17 00:00:00,2.452619844,1.0,3.1542642144
2014-09-05 06:00:00,0.0,0.0,0.0
2015-09-21 14:00:00,0.0,0.0,0.0
2014-10-28 10:00:00,0.0,0.0,0.0
2015-11-30 20:00:00,0.0,0.0,0.0
2014-02-05 18:00:00,0.0,0.0,0.0
2015-01-17 18:00:00,0.01393534,1.0,0.1323857302
2014-06-27 00:00:00,0.0,0.0,0.0
2015-08-30 12:00:00,0.0,0.0,0.0
2014-05-02 04:00:00,0.0,0.0,0.0
2015-12-10 02:00:00,0.0,0.0,0.0
2014-12-22 06:00:00,0.0,0.0,0.0
2014-02-04 18:00:00,0.0,0.0,0.0
2015-01-07 22:00:00,0.0,0.0,0.0
2015-03-31 14:00:00,0.0,0.0,0.0
2013-12-12 08:00:00,0.0,0.0,0.0
2014-10-16 10:00:00,0.00696767,0.0,0.0
2013-12-24 16:00:00,0.0,0.0,0.0
2015-03-09 02:00:00,0.0,0.0,0.0
2015-01-14 12:00:00,0.0,0.0,0.0
2013-12-20 10:00:00,0.982441472,1.0,3.4225195095
2015-10-21 22:00:00,0.0,0.0,0.0794314381
2014-03-30 22:00:00,0.0,0.0,0.0
2015-08-11 02:00:00,0.0,0.0,0.0
2014-07-16 20:00:00,0.0,0.0,0.0
2014-12-08 06:00:00,0.0,0.0,0.0
2014-12-14 20:00:00,3.476867336,1.0,5.7288182838
2013-12-26 16:00:00,12.31884058,1.0,10.9928929778
2014-02-27 02:00:00,0.0,0.0,0.0
2014-08-29 16:00:00,0.0,0.0,0.0
2014-03-11 20:00:00,1.309921962,1.0,1.2458193978
2015-10-10 06:00:00,0.0,0.0,0.0
2014-03-09 08:00:00,0.02787068,0.0,0.0
2015-02-23 10:00:00,0.0,0.0,0.0
2014-07-13 04:00:00,0.0,0.0,0.0
2015-02-03 12:00:00,0.0,0.0,0.0
2014-04-11 20:00:00,0.0,0.0,0.0
2015-10-30 06:00:00,0.0,0.0,0.0
2014-08-09 22:00:00,0.0,0.0,0.0
2014-09-16 10:00:00,0.0,0.0,0.0
2015-08-04 04:00:00,0.0,0.0,0.0
2014-03-08 16:00:00,0.0,1.0,0.2884615385
2014-04-24 06:00:00,0.0,0.0,0.0
2014-06-25 04:00:00,11.07162765,1.0,10.4891304356
2015-11-08 22:00:00,0.0,0.0,0.0
2014-09-19 12:00:00,0.0,0.0,0.0
2015-08-31 14:00:00,0.0,0.0,0.0
2014-01-09 12:00:00,0.0,0.0,0.0
2014-07-11 08:00:00,0.0,0.0,0.0
2015-03-27 20:00:00,0.0,0.0,0.0
2014-02-26 20:00:00,0.0,0.0,0.0
2015-11-19 20:00:00,0.0,0.0,0.0
2014-12-05 10:00:00,0.0,0.0,0.1511984392
2014-01-09 22:00:00,0.0,0.0,0.0
2013-11-29 08:00:00,0.0,0.0,0.0
2014-04-17 14:00:00,0.0,0.0,0.0
2014-02-03 12:00:00,0.0,0.0,0.4814659976
2014-05-10 00:00:00,0.0,0.0,0.0
2014-04-07 06:00:00,0.0,0.0,0.0
2014-04-12 08:00:00,0.0,0.0,0.0
2014-09-13 16:00:00,0.0,0.0,0.0
2014-09-29 14:00:00,0.0,0.0,0.0271746218169
2014-04-25 10:00:00,0.0,0.0,0.0
2015-09-13 12:00:00,0.0,0.0,0.0
2014-08-03 00:00:00,26.6722408,1.0,21.3141025634
2015-01-08 00:00:00,0.0,0.0,0.0
2015-09-05 04:00:00,0.0,0.0,0.0
2015-01-14 20:00:00,0.0,0.0,0.0
2014-12-21 04:00:00,0.0,0.0,0.0
2014-12-13 08:00:00,0.0,0.0,0.0
2014-07-16 10:00:00,0.0,0.0,0.0
2015-08-05 02:00:00,0.0,0.0,0.0
2014-09-11 04:00:00,0.0,0.0,0.0
2014-05-27 06:00:00,25.25083612,1.0,18.644091415
2014-01-22 10:00:00,2.006688963,1.0,3.4838350057
2015-03-08 02:00:00,0.0,0.0,0.0
2015-12-01 14:00:00,0.0,0.0,0.0
2014-08-23 04:00:00,0.0,0.0,0.0
2015-02-24 04:00:00,0.0,0.0,0.0
2015-10-02 10:00:00,0.0,0.0,0.0
2014-07-31 22:00:00,0.0,0.0,0.0
2015-03-24 00:00:00,8.612040134,1.0,10.3010033442
2014-06-21 08:00:00,0.0,0.0,0.0
2014-09-30 16:00:00,0.0,0.0,0.0
2014-03-28 06:00:00,0.0,1.0,1.8199554069
2014-07-06 06:00:00,0.0,0.0,0.0
2014-03-17 04:00:00,0.0,0.0,0.0
2014-07-07 10:00:00,0.0,1.0,1.9384057971
2014-02-17 00:00:00,1.853400223,1.0,3.7771739131
2015-03-16 08:00:00,0.0,0.0,0.0
2013-11-29 10:00:00,0.0,0.0,0.0
2014-06-18 16:00:00,0.00696767,0.0,0.0
2014-05-07 10:00:00,0.0,0.0,0.0
2015-03-14 06:00:00,9.476031215,1.0,5.2773132664
2014-04-12 12:00:00,0.0,0.0,0.0
2013-12-26 10:00:00,7.476309922,1.0,8.455964326
2015-03-27 14:00:00,0.0,0.0,0.0
2014-09-13 02:00:00,0.0,0.0,0.0
2015-11-27 06:00:00,0.0,0.0,0.0
2015-02-06 08:00:00,0.0,0.0,0.0480769231
2014-08-15 22:00:00,0.0,0.0,0.0
2014-04-04 10:00:00,0.0,0.0,0.0
2013-12-09 08:00:00,0.0,0.0,0.0
2014-09-11 10:00:00,0.0,0.0,0.038322185
2015-11-07 12:00:00,0.0,0.0,0.0
2014-06-22 18:00:00,0.0,0.0,0.0
2014-04-29 08:00:00,0.0,0.0,0.0
2014-08-22 02:00:00,0.0,0.0,0.0
2015-10-15 20:00:00,0.0,0.0,0.0
2015-10-22 00:00:00,0.0,0.0,0.0
2015-03-29 22:00:00,0.0,0.0,0.0
2015-02-15 14:00:00,0.0,0.0,0.0
2014-06-06 20:00:00,0.0,0.0,0.0
2014-05-15 22:00:00,0.0,0.0,0.0
2015-02-22 08:00:00,13.41276477,1.0,17.0331661105
2014-03-01 08:00:00,0.0,0.0,0.0
2014-08-07 04:00:00,0.0,0.0,0.0
2014-04-26 08:00:00,0.0,0.0,0.0
2014-01-11 12:00:00,0.0,0.0,0.0
2014-03-29 12:00:00,0.2090301,1.0,2.9567307696
2013-12-08 18:00:00,0.0,0.0,0.0
2015-03-09 08:00:00,0.0,0.0,0.0
2014-01-28 12:00:00,6.39632107,1.0,3.7346711259
2014-09-16 18:00:00,0.0,0.0,0.0
2014-03-03 06:00:00,19.18199554,1.0,24.037068004
2014-05-08 14:00:00,0.0,0.0,0.0
2014-06-17 16:00:00,5.929487179,1.0,7.5459866229
2015-10-17 00:00:00,0.0,0.0,0.029264214
2013-12-28 00:00:00,0.0,0.0,0.0
2015-01-02 04:00:00,0.0,0.0,0.0
2015-12-21 02:00:00,0.0,0.0,0.0
2014-01-30 14:00:00,0.0,1.0,0.3121516165
2014-03-03 02:00:00,24.35897436,1.0,23.391164995
2015-10-23 10:00:00,1.741917503,1.0,2.6567725758
2014-07-21 04:00:00,0.0,0.0,0.0
2015-08-11 10:00:00,0.0,0.0,0.0
2014-04-07 14:00:00,0.0,0.0,0.0
2013-12-21 18:00:00,0.0,0.0,2.1328037903
2014-01-10 18:00:00,0.0,1.0,0.7347408026
2013-12-07 00:00:00,0.0,1.0,0.1748885172
2014-03-13 02:00:00,5.274526198,1.0,5.3532608696
2015-03-25 22:00:00,3.602285396,1.0,7.6916109252
2014-09-05 02:00:00,0.0,0.0,0.0
2015-09-26 10:00:00,0.0,0.0,0.0
2014-07-07 22:00:00,0.0,1.0,9.9386845042
2015-10-13 22:00:00,3.504738016,1.0,2.4073299887
2015-11-19 18:00:00,0.0,0.0,0.0
2014-10-31 04:00:00,0.0,0.0,0.0
2014-12-02 00:00:00,8.089464883,1.0,7.2582218506
2015-08-23 00:00:00,0.0,0.0,0.0
2015-01-10 00:00:00,0.00696767,1.0,0.0
2014-10-14 10:00:00,0.04877369,1.0,0.9696834273
2014-06-11 14:00:00,0.0,0.0,0.0
2015-02-18 16:00:00,0.00696767,0.0,0.3400222964
2015-11-09 18:00:00,0.0,0.0,0.0
2015-09-08 10:00:00,0.0,0.0,0.0438970299169
2013-12-22 22:00:00,0.0,0.0,0.0
2015-02-11 02:00:00,0.0,0.0,0.0
2014-02-02 02:00:00,17.9138796,1.0,6.5774804909
2014-05-09 02:00:00,0.0,0.0,0.0
2014-03-16 18:00:00,0.0,0.0,0.0
2014-02-22 22:00:00,0.0,0.0,0.0
2015-08-25 06:00:00,0.0,0.0,0.0
2015-09-27 10:00:00,0.02787068,0.0,0.107999538215
2014-12-26 16:00:00,0.0,0.0,0.0
2015-11-20 12:00:00,0.0,0.0,0.0
2014-02-21 00:00:00,0.0,0.0,0.0
2013-12-11 08:00:00,0.0,0.0,0.0
2015-03-09 16:00:00,0.0,0.0,0.0
2014-09-04 18:00:00,0.0,0.0,0.0
2015-03-03 16:00:00,0.0,0.0,0.0
2014-08-04 12:00:00,0.0,0.0,0.0
2015-03-29 02:00:00,0.0,0.0,0.0
2014-04-18 02:00:00,8.765328874,1.0,8.9039855074
2013-12-21 10:00:00,0.0,0.0,0.0
2015-08-14 04:00:00,0.0,0.0,0.0
2014-02-04 02:00:00,12.54180602,1.0,5.1240245271
2015-08-14 08:00:00,0.0,0.0,0.0
2015-01-29 14:00:00,0.00696767,0.0,0.0961538462
2014-04-02 22:00:00,6.939799331,1.0,7.6045150501
2014-12-26 08:00:00,0.0,0.0,0.0
2015-12-15 08:00:00,0.0,0.0,0.0
2015-03-30 06:00:00,0.0,0.0,0.0
2014-10-23 08:00:00,0.0,0.0,0.0
2015-11-06 20:00:00,0.0,0.0,0.0
2014-01-10 12:00:00,0.02090301,0.0,0.0
2015-12-22 14:00:00,0.0,0.0,0.0
2014-12-26 14:00:00,0.0,0.0,0.0
2015-09-28 20:00:00,0.0,0.0,0.0
2014-08-06 02:00:00,0.0,0.0,0.0
2014-03-09 10:00:00,0.0,0.0,0.02787068
2014-08-22 16:00:00,0.0,0.0,0.0
2013-12-04 12:00:00,0.0,0.0,0.0
2013-12-03 04:00:00,0.0,0.0,0.0
2015-09-29 20:00:00,0.0,0.0,0.0
2015-09-14 12:00:00,0.0,0.0,0.0
2014-04-17 16:00:00,0.550445931,0.0,0.0891861761
2015-09-06 12:00:00,0.0,0.0,0.0
2014-09-09 02:00:00,0.0,0.0,0.0
2014-03-21 02:00:00,1.421404682,1.0,2.9535953178
2014-01-21 18:00:00,0.557413601,1.0,0.6542642139
2015-02-22 22:00:00,0.0,0.0,0.0
2015-11-05 18:00:00,0.0,0.0,0.0
2014-07-26 10:00:00,0.0,0.0,0.0
2014-01-10 06:00:00,0.0,0.0,0.0
2014-08-03 02:00:00,2.773132664,1.0,17.5013935327
2014-06-30 20:00:00,0.0,0.0,0.0
2014-04-02 12:00:00,0.15328874,1.0,5.5790133782
2015-09-25 14:00:00,0.0,0.0,0.0
2014-09-13 00:00:00,0.0,0.0,0.0
2015-03-29 20:00:00,0.0,0.0,0.0
2015-10-02 04:00:00,0.0,0.0,0.0
2014-03-18 18:00:00,0.0,0.0,0.0
2015-09-08 06:00:00,0.0,0.0,0.0
2014-04-07 04:00:00,0.0,0.0,0.0
2014-07-09 12:00:00,0.0,0.0,0.0
2015-10-17 04:00:00,0.0,0.0,0.0
2014-09-04 22:00:00,0.0,0.0,0.0
2015-01-15 02:00:00,0.0,0.0,0.0
2015-01-17 00:00:00,8.166109253,1.0,5.4194537344
2014-08-27 06:00:00,0.0,0.0,0.0
2015-08-31 04:00:00,0.0,0.0,0.0
2014-09-10 14:00:00,0.0,0.0,0.0
2014-05-09 10:00:00,0.0,0.0,0.0
2014-10-04 16:00:00,0.0,0.0,0.0
2015-08-14 18:00:00,0.0,0.0,0.0
2014-07-12 18:00:00,0.0,0.0,0.0
2015-09-08 08:00:00,0.0,0.0,0.0
2014-11-01 08:00:00,0.0,0.0,0.0
2014-08-17 16:00:00,0.0,0.0,0.0
2015-10-21 10:00:00,0.0,0.0,0.0
2014-12-19 00:00:00,0.0,0.0,0.0
2015-02-03 22:00:00,5.260590858,1.0,2.7926421405
2014-07-07 08:00:00,4.542920847,1.0,10.3128483837
2014-06-26 18:00:00,0.18115942,0.0,0.0
2015-11-06 06:00:00,0.0,0.0,0.0
2013-12-22 18:00:00,0.0,0.0,0.0
2014-06-06 02:00:00,0.0,0.0,0.0
2014-06-17 10:00:00,17.37040134,1.0,14.8035117054
2014-02-05 06:00:00,0.0,0.0,0.0
2014-03-17 06:00:00,0.0,0.0,0.0
2014-03-14 00:00:00,0.0,0.0,0.0
2014-04-06 12:00:00,0.0,0.0,0.0
2015-09-27 00:00:00,0.0,0.0,0.0
2014-10-09 14:00:00,0.0,0.0,0.0
2014-07-06 16:00:00,0.0,0.0,0.0
2014-07-11 10:00:00,0.0,0.0,0.0
2014-04-04 22:00:00,0.0,0.0,0.0
2015-09-26 14:00:00,0.0,0.0,0.0
2015-10-04 20:00:00,0.0,0.0,0.0
2014-07-21 22:00:00,0.0,0.0,0.0
2014-04-12 06:00:00,0.0,0.0,0.0
2015-03-31 16:00:00,0.0,0.0,0.0
2014-02-11 06:00:00,0.0,0.0,0.0
2014-09-14 10:00:00,0.0,0.0,0.0
2014-10-09 02:00:00,0.0,0.0,0.0
2014-01-22 16:00:00,7.225473802,1.0,3.121516165
2014-09-26 02:00:00,0.0,0.0,0.0
2014-04-23 04:00:00,5.629877369,1.0,1.898690078
2014-02-17 20:00:00,8.319397993,1.0,12.5111482717
2014-06-24 22:00:00,7.364827202,1.0,6.6854793753
2014-02-07 20:00:00,1.902173913,1.0,3.2023411373
2014-06-20 22:00:00,0.0,0.0,0.0
2014-12-21 02:00:00,0.0,0.0,0.0
2015-01-23 04:00:00,0.0,0.0,0.0
2014-06-28 12:00:00,0.0,0.0,0.0
2014-01-02 02:00:00,0.0,0.0,0.0
2013-12-02 10:00:00,0.0,0.0,0.0
2014-12-03 14:00:00,0.06270903,1.0,1.5280100336
2014-01-11 10:00:00,0.0,0.0,0.0
2014-08-03 14:00:00,0.0,0.0,0.0
2014-08-30 02:00:00,0.0,0.0,0.0
2015-11-10 14:00:00,0.0,0.0,0.0
2015-11-09 22:00:00,0.0,0.0,0.0
2015-03-04 18:00:00,0.0,0.0,0.0
2014-01-15 20:00:00,0.0,0.0,0.0
2015-09-06 22:00:00,0.0,0.0,0.0
2014-03-28 22:00:00,3.428093645,1.0,4.6976031215
2014-10-26 18:00:00,0.0,0.0,0.0
2014-06-06 16:00:00,0.0,0.0,0.0
2015-11-06 16:00:00,0.0,0.0,0.0
2014-03-10 16:00:00,0.0,0.0,0.0
2014-02-18 18:00:00,0.431995541,1.0,2.7403846153
2014-03-08 20:00:00,0.0,0.0,0.0
2014-10-20 10:00:00,0.0,0.0,0.0
2014-10-19 12:00:00,0.0,0.0,0.0
2015-01-27 00:00:00,0.0,0.0,0.0
2015-02-04 12:00:00,0.01393534,1.0,2.9612597553
2014-12-07 18:00:00,0.0,0.0,0.0
2015-08-17 20:00:00,8.646878484,1.0,8.692168339
2014-04-21 08:00:00,2.612876254,1.0,7.9870401335
2014-02-05 00:00:00,0.0,0.0,0.0
2014-03-23 12:00:00,0.0,0.0,0.0
2015-10-20 16:00:00,0.0,0.0,0.0
2015-01-29 22:00:00,5.337235229,1.0,5.1574693422
2014-08-21 16:00:00,0.0,0.0,0.0
2015-03-14 14:00:00,0.0,0.0,0.0
2014-07-19 06:00:00,0.0,0.0,0.0
2014-01-16 04:00:00,0.0,0.0,0.0
2014-02-19 12:00:00,0.0,1.0,1.5307971015
2015-01-13 20:00:00,0.00696767,1.0,0.0
2014-06-09 18:00:00,0.0,0.0,0.0794321469169
2015-10-14 04:00:00,3.128483835,1.0,3.5137959866
2014-10-26 22:00:00,0.0,0.0,0.0
2014-02-09 16:00:00,0.22296544,1.0,0.2466555183
2014-01-27 14:00:00,0.0,0.0,0.0
2015-08-18 16:00:00,0.0,0.0,0.0
2015-11-09 04:00:00,0.0,0.0,0.0
2014-04-03 14:00:00,0.0,0.0,0.0861311209
2014-05-14 02:00:00,0.0,0.0,0.0
2015-03-23 18:00:00,10.50724638,1.0,6.6499442586
2014-01-22 22:00:00,16.36705686,1.0,14.3415551842
2014-07-07 06:00:00,11.56633222,1.0,12.7591973233
2014-12-03 00:00:00,13.09921962,1.0,16.1928651048
2015-09-08 14:00:00,0.0,0.0,0.0
