,yield,y_classider,y_regression
2014-06-30 22:00:00,0.0,0.0,0.0
2014-08-26 02:00:00,0.0,0.0,0.0
2015-08-31 04:00:00,0.0,0.0,0.0
2015-10-17 14:00:00,0.0,0.0,0.0
2013-12-02 08:00:00,0.0,0.0,0.0
2014-03-03 12:00:00,0.0,0.0,0.0
2015-08-16 06:00:00,0.0,0.0,0.0
2014-02-16 10:00:00,4.382664437,1.0,1.264632107
2014-05-07 10:00:00,0.0,0.0,0.0
2014-08-18 14:00:00,0.0,0.0,0.0
2015-09-19 08:00:00,0.0,0.0,0.0
2015-01-12 04:00:00,0.0,0.0,0.0
2014-06-03 18:00:00,0.0,0.0,0.0
2014-06-29 16:00:00,0.0,0.0,0.0
2014-01-11 06:00:00,0.0,0.0,0.5469620958
2015-10-11 16:00:00,0.00696767,1.0,1.2402452621
2015-08-14 20:00:00,0.0,0.0,0.0
2014-05-12 22:00:00,0.0,0.0,0.0
2014-09-14 02:00:00,0.0,0.0,0.0
2014-05-01 22:00:00,0.0,0.0,0.0
2015-11-21 18:00:00,5.95735786,1.0,2.7153010033
2015-10-01 14:00:00,0.0,0.0,0.0
2014-10-01 16:00:00,0.0,0.0,0.0
2014-08-02 04:00:00,30.33723523,1.0,7.3982720178
2014-05-02 18:00:00,0.0,0.0,0.0
2015-08-18 18:00:00,0.0,0.0,0.023690078
2014-02-17 02:00:00,24.62374582,1.0,12.7243589739
2015-08-15 22:00:00,0.0,0.0,0.0
2014-02-03 14:00:00,0.09057971,1.0,1.1984392419
2014-01-15 10:00:00,0.0,0.0,0.0
2014-03-08 16:00:00,0.0,0.0,0.0466833891
2014-09-15 10:00:00,0.0,0.0,0.0
2015-01-12 22:00:00,0.0,0.0,0.0
2014-08-09 06:00:00,0.0,0.0,0.0
2015-03-09 14:00:00,0.0,0.0,0.0
2015-08-31 06:00:00,0.0,0.0,0.0
2015-10-31 14:00:00,0.0,0.0,0.0
2014-06-28 20:00:00,0.0,0.0,0.0
2014-04-18 08:00:00,3.490802676,1.0,4.1178929765
2014-09-12 04:00:00,0.0,0.0,0.0
2015-03-14 20:00:00,0.0,0.0,0.0
2015-11-11 00:00:00,0.0,0.0,0.0
2015-10-21 16:00:00,0.0,0.0,0.0
2014-09-10 16:00:00,0.0,0.0,0.0
2014-06-25 14:00:00,0.0,0.0,0.1017279822
2014-07-06 18:00:00,0.25083612,1.0,0.0599219621
2015-11-20 10:00:00,0.0,0.0,0.0
2014-02-26 04:00:00,0.0,0.0,0.0181181810947
2015-02-06 22:00:00,5.504459309,1.0,5.095457079
2015-03-10 22:00:00,0.0,0.0,0.0
2014-06-09 14:00:00,0.0,0.0,0.0
2014-09-15 22:00:00,0.0,0.0,0.0
2014-02-03 10:00:00,2.961259755,1.0,9.594481606
2013-11-29 20:00:00,0.0,0.0,0.0
2014-03-29 20:00:00,5.142140468,1.0,1.6875696769
2015-01-15 02:00:00,0.0,0.0,0.0
2015-03-08 02:00:00,0.0,0.0,0.0
2015-02-19 18:00:00,0.0,0.0,0.3400222965
2014-01-22 12:00:00,0.2787068,1.0,1.0402731327
2015-10-22 14:00:00,0.0,0.0,0.0
2015-11-06 06:00:00,0.0,0.0,0.0
2013-12-12 10:00:00,0.0,0.0,0.0
2015-10-20 12:00:00,0.00696767,1.0,0.4027313267
2015-09-25 22:00:00,0.0,0.0,0.0
2014-08-23 16:00:00,0.0,0.0,0.0
2015-11-18 06:00:00,0.0,0.0,0.0
2014-04-03 16:00:00,0.0,0.0,0.0
2014-10-08 14:00:00,0.0,0.0,0.0
2013-12-01 12:00:00,0.00696767,0.0,0.0
2015-10-03 04:00:00,0.0,0.0,0.0
2014-05-01 10:00:00,0.0,0.0,0.0
2015-01-26 18:00:00,0.0,0.0,0.0
2015-10-17 16:00:00,0.0,1.0,0.0766443702
2014-04-03 02:00:00,10.88350056,1.0,10.7880434783
2014-02-04 04:00:00,3.511705686,1.0,7.1885451516
2014-07-19 16:00:00,0.0,0.0,0.0
2015-11-07 08:00:00,0.0,0.0,0.0
2014-01-10 06:00:00,0.0,0.0,0.0961556103427
2014-03-08 18:00:00,0.0,0.0,0.0
2014-08-01 18:00:00,0.557413601,0.0,0.0
2015-01-26 10:00:00,0.0,0.0,0.0
2014-04-21 12:00:00,0.0,1.0,0.667502787
2014-09-27 02:00:00,0.0,0.0,0.0
2014-04-12 20:00:00,0.0,0.0,0.0
2015-01-08 18:00:00,0.0,0.0,0.0
2014-08-27 18:00:00,0.0,0.0,0.0
2015-02-25 08:00:00,0.0,0.0,0.0
2014-03-22 22:00:00,0.0,0.0,0.0
2014-02-23 20:00:00,0.0,0.0,0.0
2015-10-20 20:00:00,0.0,0.0,0.0
2015-09-28 06:00:00,0.0,0.0,0.0
2015-02-13 14:00:00,0.438963211,1.0,2.2749442586
2014-06-18 18:00:00,1.553790412,1.0,1.3266443702
2015-03-13 06:00:00,0.0,0.0,0.0
2014-01-01 22:00:00,0.0,0.0,0.0
2015-01-17 10:00:00,0.0,0.0,0.4250278706
2013-12-24 12:00:00,0.0,0.0,0.0
2014-03-22 08:00:00,0.0,0.0,0.0
2014-09-24 12:00:00,0.0,0.0,0.0
2014-07-10 02:00:00,0.0,0.0,0.0
2014-04-01 06:00:00,0.0,0.0,0.0
2015-10-12 20:00:00,2.814938685,1.0,4.1638795985
2013-12-21 00:00:00,0.0,0.0,0.0
2014-08-20 16:00:00,0.0,0.0,0.0
2015-08-12 06:00:00,0.0,0.0,0.0
2015-12-01 14:00:00,0.0,0.0,0.0
2014-05-01 14:00:00,0.0,0.0,0.0
2014-03-08 00:00:00,0.0,0.0,0.0
2015-09-21 04:00:00,0.0,0.0,0.0
2015-09-23 12:00:00,0.0,0.0,0.0
2015-01-06 18:00:00,0.0,0.0,0.0
2015-10-09 02:00:00,0.0,1.0,0.8542363432
2015-08-21 10:00:00,0.0,0.0,0.0
2014-03-23 04:00:00,0.0,0.0,0.0
2014-04-03 14:00:00,0.0,0.0,0.0
2015-12-21 16:00:00,0.0,0.0,0.0
2014-10-23 04:00:00,0.0,0.0,0.0
2015-10-20 00:00:00,0.536510591,1.0,2.5160256411
2014-07-07 06:00:00,11.56633222,1.0,10.6563545153
2015-01-11 22:00:00,0.0,0.0,0.0
2015-08-17 20:00:00,8.646878484,1.0,9.4823021175
2015-11-10 20:00:00,0.0,0.0,0.0
2014-07-08 06:00:00,0.0,0.0,0.0
2015-08-22 18:00:00,0.0,0.0,0.0
2015-12-02 04:00:00,0.0,0.0,0.0
2015-11-02 06:00:00,0.536510591,1.0,0.8200947604
2015-10-02 08:00:00,0.0,0.0,0.0
2014-12-17 04:00:00,0.0,0.0,0.0
2014-05-10 12:00:00,0.0,0.0,0.0
2014-09-05 10:00:00,0.0,0.0,0.0
2014-06-11 22:00:00,0.0,0.0,0.0
2014-08-18 00:00:00,0.0,0.0,0.0
2014-12-05 10:00:00,0.0,1.0,0.5267558528
2014-04-06 06:00:00,0.0,0.0,0.0
2013-12-09 12:00:00,0.0,0.0,0.0
2015-01-10 16:00:00,0.0,0.0,0.0
2015-11-13 16:00:00,0.0,0.0,0.0
2015-11-18 08:00:00,0.0,0.0,0.0
2015-10-14 02:00:00,4.027313266,1.0,6.7398272013
2014-08-09 04:00:00,0.0,0.0,0.0
2015-09-25 08:00:00,0.0,0.0,0.0
2014-08-15 10:00:00,0.0,0.0,0.0
2015-03-30 22:00:00,0.0,0.0,0.0
2015-01-28 18:00:00,1.714046823,1.0,0.639632107
2014-05-20 06:00:00,0.0,0.0,0.037625418
2014-03-12 16:00:00,2.104236343,1.0,7.3237179489
2015-11-07 04:00:00,0.0,0.0,0.0
2014-07-21 18:00:00,0.0,0.0,0.0
2014-09-10 04:00:00,0.0,0.0,0.0
2015-01-07 02:00:00,0.0,0.0,0.023691019577
2014-04-18 14:00:00,0.0,0.0,0.0
2014-08-05 18:00:00,0.0,0.0,0.0
2014-09-07 08:00:00,0.0,0.0,0.0
2015-03-16 06:00:00,0.0,0.0,0.0
2014-09-30 16:00:00,0.0,0.0,0.0
2014-02-04 06:00:00,0.03483835,1.0,0.8430880713
2014-12-18 00:00:00,0.0,0.0,0.0
2014-10-29 14:00:00,0.0,0.0,0.0
2015-08-16 12:00:00,0.0,0.0,0.0
2014-06-06 16:00:00,0.0,0.0,0.0
2015-10-02 04:00:00,0.0,0.0,0.0
2014-12-25 16:00:00,0.0,0.0,0.0
2015-01-14 04:00:00,0.0,0.0,0.0
2014-04-04 20:00:00,0.0,0.0,0.0
2014-04-06 20:00:00,0.0,0.0,0.0
2014-09-10 18:00:00,0.0,0.0,0.0
2014-06-02 16:00:00,0.0,0.0,0.0
2014-10-07 08:00:00,0.0,0.0,0.0
2015-09-05 18:00:00,0.0,0.0,0.0
2014-08-23 22:00:00,0.0,0.0,0.0
2015-11-23 00:00:00,7.810758083,1.0,2.0808946488
2013-12-26 12:00:00,8.542363434,1.0,7.1920289859
2014-01-29 02:00:00,9.685061316,1.0,5.4828595319
2014-01-14 12:00:00,0.0,0.0,0.0
2014-04-11 16:00:00,0.0,0.0,0.0
2015-01-31 20:00:00,20.30379041,1.0,17.607998884
2014-03-08 04:00:00,0.0,0.0,0.0
2014-03-19 22:00:00,0.0,0.0,0.0
2013-12-20 10:00:00,0.982441472,0.0,0.6793478261
2013-12-27 00:00:00,0.0,1.0,0.01393534
2014-05-14 18:00:00,0.0,0.0,0.0
2014-09-04 16:00:00,0.0,0.0,0.0
2014-04-04 10:00:00,0.0,0.0,0.0
2014-07-20 16:00:00,0.0,0.0,0.0
2014-10-06 22:00:00,0.0,0.0,0.0
2014-01-09 08:00:00,0.0,0.0,0.0
2015-08-03 22:00:00,0.0,0.0,0.0
2015-10-01 06:00:00,0.0,0.0,0.0
2014-04-26 08:00:00,0.0,0.0,0.0
2014-01-28 00:00:00,0.0,0.0,0.0
2014-10-04 18:00:00,0.0,0.0,0.0
2015-10-20 18:00:00,0.0,0.0,0.0
2014-07-08 18:00:00,0.0,0.0,0.0
2014-08-07 16:00:00,0.0,0.0,0.0
2013-12-26 18:00:00,13.09225195,1.0,9.4676700123
2014-04-03 06:00:00,5.692586399,1.0,9.2398272006
2014-01-10 12:00:00,0.02090301,0.0,0.0
2015-08-25 06:00:00,0.0,0.0,0.0
2014-04-21 18:00:00,4.549888517,1.0,10.7755016727
2015-03-16 10:00:00,0.0,0.0,0.0
2015-03-03 12:00:00,0.0,0.0,0.0
2015-08-14 00:00:00,0.0,0.0,0.0
2014-12-28 22:00:00,5.539297659,1.0,7.9814659985
2015-08-25 20:00:00,0.0,1.0,0.8451783722
2014-02-04 12:00:00,0.0,0.0,0.0
2013-12-12 06:00:00,0.0,0.0,0.0
2014-04-03 08:00:00,1.581661093,1.0,1.8593227424
2014-06-25 20:00:00,22.91666667,1.0,14.0252229656
2014-09-09 12:00:00,0.0,0.0,0.0
2013-12-20 06:00:00,5.657748049,1.0,5.785256411
2014-04-09 14:00:00,0.0,0.0,0.0
2014-08-25 06:00:00,0.0,0.0,0.0
2014-08-09 12:00:00,0.0,0.0,0.0
2015-02-16 06:00:00,0.0,1.0,2.6916109252
2014-10-16 12:00:00,0.00696767,0.0,0.0
2015-08-25 14:00:00,0.0,0.0,0.0
2015-12-18 20:00:00,0.0,0.0,0.0
2014-01-21 08:00:00,0.0,0.0,0.0
2014-06-21 12:00:00,0.0,0.0,0.0
2015-09-28 16:00:00,0.0,1.0,1.6785117056
2014-09-26 06:00:00,0.0,0.0,0.0
2014-04-20 08:00:00,6.36148272,1.0,12.7612876243
2013-12-24 02:00:00,0.0,0.0,0.0
2015-10-19 12:00:00,0.0,0.0,0.0
2015-12-03 14:00:00,0.0,0.0,0.0
2014-09-04 08:00:00,0.0,0.0,0.0
2015-12-01 12:00:00,0.0,0.0,0.0
2014-08-09 10:00:00,0.0,0.0,0.0
2014-04-18 16:00:00,0.04877369,0.0,0.011148272
2014-09-05 20:00:00,0.0,0.0,0.0
2014-08-22 00:00:00,0.0,0.0,0.0
2014-02-22 08:00:00,0.0,0.0,0.0
2015-11-05 06:00:00,0.0,0.0,0.0
2014-12-01 06:00:00,9.434225195,1.0,10.4382664455
2014-01-17 06:00:00,8.131270903,1.0,5.2494425864
2013-11-29 06:00:00,0.0,0.0,0.0
2014-01-16 14:00:00,0.29960981,1.0,1.3175863992
2014-02-04 22:00:00,0.0,0.0,0.0
2014-07-15 04:00:00,0.0,0.0,0.0
2014-04-05 18:00:00,0.0,0.0,0.0
2014-08-24 02:00:00,0.0,0.0,0.0
2014-01-27 02:00:00,0.0,0.0,0.0
2015-03-07 18:00:00,0.0,0.0,0.0
2014-01-22 06:00:00,4.933110368,1.0,1.7056856186
2015-08-13 10:00:00,0.0,0.0,0.0
2014-07-16 04:00:00,0.0,0.0,0.0
2015-12-21 02:00:00,0.0,0.0,0.0
2014-08-03 08:00:00,0.0,0.0,0.054347826
2014-03-16 02:00:00,0.0,0.0,0.0
2015-11-10 18:00:00,0.0,0.0,0.0
2014-04-23 10:00:00,0.0,0.0,0.0
2013-12-30 16:00:00,0.0,0.0,0.0
2014-08-30 06:00:00,0.0,0.0,0.0
2014-04-06 22:00:00,0.0,0.0,0.0
2014-04-27 16:00:00,0.0,0.0,0.0
2014-10-28 20:00:00,0.0,0.0,0.0
2015-12-03 18:00:00,0.0,0.0,0.0
2014-08-16 20:00:00,0.0,0.0,0.0
2015-09-10 22:00:00,0.0,0.0,0.0
2014-03-21 10:00:00,0.00696767,0.0,0.0
2015-11-06 00:00:00,0.0,0.0,0.0
2014-02-23 16:00:00,0.0,0.0,0.0
2014-07-15 10:00:00,0.0,0.0,0.0
2015-10-22 06:00:00,1.470178372,1.0,1.371934225
2014-08-09 18:00:00,0.0,0.0,0.0
2015-08-24 16:00:00,0.0,0.0,0.0
2015-11-27 20:00:00,0.0,0.0,0.0
2015-09-21 18:00:00,0.0,0.0,0.0
2014-06-30 06:00:00,0.0,0.0,0.0
2014-09-06 10:00:00,0.0,0.0,0.0
2014-03-08 10:00:00,0.0,0.0,0.0
2014-09-13 16:00:00,0.0,0.0,0.0
2014-02-18 20:00:00,3.051839465,1.0,11.1064659992
2013-11-29 08:00:00,0.0,0.0,0.0
2015-12-08 14:00:00,0.0,0.0,0.0
2014-06-16 16:00:00,5.399944259,1.0,0.8103400224
2015-08-31 08:00:00,0.0,0.0,0.0
2014-02-17 06:00:00,15.12681159,1.0,10.6187290965
2013-12-26 06:00:00,10.01950948,1.0,6.52173913
2014-04-25 12:00:00,0.0,0.0,0.0
2015-10-30 18:00:00,0.0,0.0,0.759476031
2014-03-12 12:00:00,0.0,0.0,0.6340579711
2015-09-06 22:00:00,0.0,0.0,0.0
2015-02-20 16:00:00,0.00696767,0.0,0.0
2015-08-15 14:00:00,0.0,0.0,0.0
2015-02-05 08:00:00,0.0,1.0,2.4644648832
2014-09-18 08:00:00,0.0,0.0,0.0738573022
2014-01-07 12:00:00,0.0,0.0,0.0
2013-12-09 06:00:00,0.0,0.0,0.0
2015-02-14 14:00:00,0.0,0.0,0.0
2014-09-06 04:00:00,0.0,0.0,0.0
2015-09-22 22:00:00,0.0,0.0,0.0
2014-06-25 22:00:00,22.909699,1.0,14.3917224082
2015-09-11 06:00:00,0.0,0.0,0.0
2015-10-20 06:00:00,0.982441472,1.0,5.011845039
2015-10-31 08:00:00,0.02787068,1.0,1.5607580824
2014-04-08 16:00:00,0.0,0.0,0.0
2014-12-16 22:00:00,0.0,0.0,0.011845039
2014-05-11 08:00:00,0.0,0.0,0.0
2014-05-17 16:00:00,0.0,0.0,0.0
2014-08-22 12:00:00,0.0,0.0,0.0
2013-12-30 06:00:00,0.0,0.0,0.0
2014-03-28 04:00:00,0.0,1.0,6.1524526195
2015-02-20 18:00:00,6.50083612,1.0,8.7590579724
2014-10-26 10:00:00,0.0,0.0,0.0
2014-05-20 10:00:00,0.0,0.0,0.0
2014-01-21 06:00:00,0.0,0.0,0.1839464883
2014-08-28 06:00:00,0.0,0.0,0.0
2013-12-08 16:00:00,0.0,0.0,0.0
2015-03-30 18:00:00,0.0,0.0,0.0
2014-07-31 02:00:00,0.0,0.0,0.0
2014-04-06 10:00:00,0.0,0.0,0.0
2014-02-07 14:00:00,0.04877369,0.0,0.045289855
2015-03-04 04:00:00,0.0,0.0,0.0
2015-08-04 10:00:00,0.0,0.0,0.0
2014-10-28 04:00:00,0.0,0.0,0.0
2014-04-24 22:00:00,0.0,0.0,0.0
2013-12-27 20:00:00,0.0,0.0,0.0
2014-08-03 04:00:00,0.14632107,1.0,1.0319119289
2014-10-07 22:00:00,0.0,0.0,0.0
2015-02-24 12:00:00,0.0,0.0,0.0
2014-04-02 02:00:00,5.741360089,1.0,6.0277313266
2015-12-16 22:00:00,0.0,0.0,0.0
2015-03-15 16:00:00,0.0,0.0,0.0
2014-09-10 20:00:00,0.0,0.0,0.0
2014-08-27 12:00:00,0.0,0.0,0.0
2013-12-21 14:00:00,0.0,0.0,0.0
2015-12-14 16:00:00,0.0,0.0,0.0
2013-12-06 22:00:00,1.059085842,1.0,15.312848382
2015-01-07 22:00:00,0.0,0.0,0.0
2014-07-06 08:00:00,0.0,0.0,0.0
2015-03-29 18:00:00,0.0,0.0,0.01114904276
2015-08-31 22:00:00,0.0,0.0,0.0
2014-03-19 02:00:00,0.0,0.0,0.0
2015-12-21 12:00:00,0.0,0.0,0.0
2015-01-04 10:00:00,0.0,0.0,0.0
2015-02-15 14:00:00,0.0,0.0,0.0
2014-08-16 08:00:00,0.0,0.0,0.0
2014-09-11 14:00:00,0.0,0.0,0.0
2014-12-25 02:00:00,0.0,0.0,0.0
2015-10-17 00:00:00,0.0,0.0,0.014632107
2014-12-23 22:00:00,0.0,0.0,0.0
2015-12-10 16:00:00,0.0,0.0,0.0
2014-07-01 18:00:00,0.0,0.0,0.0
2014-12-21 22:00:00,0.0,0.0,0.0
2015-01-26 12:00:00,0.0,0.0,0.0
2014-01-09 16:00:00,0.0,0.0,0.0
2013-12-22 18:00:00,0.0,0.0,0.0
2014-05-20 08:00:00,0.0,0.0,0.022296544
2014-08-21 04:00:00,0.0,0.0,0.0
2015-01-27 00:00:00,0.0,0.0,0.0
2014-04-24 16:00:00,0.0,0.0,0.0
2014-03-13 08:00:00,1.128762542,1.0,1.4827201783
2015-11-25 10:00:00,0.0,0.0,0.0
2014-07-13 00:00:00,0.0,0.0,0.0
2014-05-16 06:00:00,0.0,0.0,0.0
2015-09-27 08:00:00,0.0,0.0,0.0
2015-02-17 22:00:00,0.459866221,1.0,12.8887959879
2014-02-16 14:00:00,4.417502787,1.0,1.809503902
2015-02-11 02:00:00,0.0,0.0,0.0
2013-12-11 06:00:00,0.0,0.0,0.0236908083637
2015-02-26 20:00:00,0.0,0.0,0.0
2014-09-05 16:00:00,0.0,0.0,0.0
2015-03-03 14:00:00,0.0,0.0,0.0
2014-05-13 18:00:00,0.0,0.0,0.0
2014-12-18 10:00:00,0.0,0.0,0.0
2014-02-04 10:00:00,0.0,0.0,0.0
2014-04-19 02:00:00,16.44370123,1.0,4.0969899665
2013-12-21 06:00:00,0.0,0.0,0.0
2015-08-18 22:00:00,0.0,1.0,1.4625139354
2015-11-30 02:00:00,0.0,0.0,0.0
2014-12-05 02:00:00,5.016722408,1.0,9.9602842797
2015-11-30 08:00:00,0.0,0.0,0.0
2014-03-14 10:00:00,0.0,0.0,0.0
2015-11-03 08:00:00,0.0,0.0,0.0425027871
2014-01-19 20:00:00,13.42670011,1.0,14.3081103678
2015-03-14 00:00:00,3.678929766,1.0,4.5394370125
2014-04-28 12:00:00,0.0,0.0,0.0
2014-10-24 10:00:00,0.0,0.0,0.0
2015-08-04 02:00:00,0.0,0.0,0.0
2014-08-27 04:00:00,0.0,0.0,0.013936281577
2014-08-07 10:00:00,0.0,0.0,0.0
2014-08-01 08:00:00,0.0,0.0,0.0
2014-09-27 04:00:00,0.0,0.0,0.0
2015-11-12 00:00:00,0.0,0.0,0.0
2014-10-16 00:00:00,0.0696767,0.0,0.0
2015-09-14 02:00:00,0.0,0.0,0.0
2013-12-04 10:00:00,0.0,0.0,0.0
2013-12-03 02:00:00,0.0,0.0,0.0
2015-11-06 22:00:00,0.0,0.0,0.0
2015-09-14 10:00:00,0.0,0.0,0.0
2015-03-24 08:00:00,6.29877369,1.0,7.0039018954
2014-01-22 00:00:00,0.843088071,1.0,2.1829710143
2014-01-19 02:00:00,13.81688963,1.0,13.5465440356
2014-03-14 20:00:00,0.0,0.0,0.0
2014-12-18 02:00:00,0.0,0.0,0.0
2014-02-24 20:00:00,3.198160535,1.0,8.1723801568
2014-06-23 02:00:00,0.0,0.0,0.1233277593
2014-07-14 04:00:00,0.0,0.0,0.0
2014-12-22 16:00:00,0.0,0.0,0.0
2014-01-10 00:00:00,0.0,0.0,0.0
2015-10-19 04:00:00,3.421125975,1.0,3.9806298775
2015-08-11 10:00:00,0.0,0.0,0.0
2015-09-28 18:00:00,0.0,0.0,0.0
2014-07-01 16:00:00,0.0,0.0,0.0
2015-01-25 04:00:00,0.0,0.0,0.0
2014-05-15 10:00:00,0.0,0.0,0.0
2015-10-02 02:00:00,0.0,0.0,0.0
2015-02-16 00:00:00,20.85423634,1.0,15.6034002235
2015-09-08 04:00:00,0.0,0.0,0.0
2015-09-03 06:00:00,0.0,0.0,0.0
2014-08-23 04:00:00,0.0,0.0,0.0
2014-07-10 04:00:00,0.0,0.0,0.0111503787392
2015-03-06 16:00:00,0.0,0.0,0.0
2014-10-29 08:00:00,0.0,0.0,0.0
2014-08-21 06:00:00,0.0,0.0,0.0
2015-02-20 10:00:00,1.734949833,0.0,0.0
2014-12-16 16:00:00,0.794314381,1.0,0.022296544
2015-09-29 14:00:00,0.0,0.0,0.0
2015-09-05 10:00:00,0.0,0.0,0.0
2015-03-14 12:00:00,0.0,0.0,0.0
2015-02-05 14:00:00,0.0,1.0,0.2125139353
2014-08-30 18:00:00,0.0,0.0,0.0
2015-10-24 12:00:00,0.0,0.0,0.0
2014-06-27 22:00:00,0.0,0.0,0.0
2015-09-20 02:00:00,0.0,0.0,0.0
2014-10-28 22:00:00,0.0,0.0,0.0
2014-07-07 10:00:00,0.0,0.0,0.3637123746
2015-03-27 18:00:00,0.0,0.0,0.0
2014-04-02 18:00:00,3.978539576,1.0,11.9878762532
2014-05-12 12:00:00,0.0,0.0,0.0
2015-12-02 02:00:00,0.0,0.0,0.0
2015-08-10 18:00:00,0.0,0.0,0.0
2014-10-22 04:00:00,0.0,0.0,0.0
2013-12-22 14:00:00,0.0,0.0,0.0
2015-02-06 18:00:00,0.04877369,1.0,4.8620401342
2014-04-09 20:00:00,0.0,0.0,0.0
2015-03-08 12:00:00,0.0,0.0,0.0
2014-02-05 06:00:00,0.0,0.0,0.0
2014-03-15 04:00:00,0.0,0.0,0.013936281577
2015-01-30 06:00:00,0.0,0.0,0.0
2015-12-03 02:00:00,0.0,0.0,0.0
2014-06-08 16:00:00,0.0,0.0,0.0
2014-06-19 06:00:00,26.88823857,1.0,14.2886008917
2015-08-30 10:00:00,0.0,0.0,0.0
2015-12-13 00:00:00,0.0,0.0,0.0
2015-11-27 04:00:00,0.0,0.0,0.0
2014-09-27 12:00:00,0.0,0.0,0.0
2015-08-04 20:00:00,0.0,0.0,0.0
2015-09-19 02:00:00,0.0,1.0,0.0557413601
2014-04-17 22:00:00,23.97575251,1.0,7.4867614268
2015-11-09 20:00:00,0.0,0.0,0.0
2015-03-17 16:00:00,0.0,0.0,0.0
2014-07-29 14:00:00,0.0,0.0,0.0
2015-11-01 12:00:00,0.07664437,1.0,3.3214882944
2014-10-04 14:00:00,0.0,0.0,0.0
2014-07-30 14:00:00,0.0,0.0,0.0
2014-01-28 08:00:00,0.0,0.0,0.0
2015-02-20 14:00:00,0.0,0.0,0.0
2015-11-23 20:00:00,1.588628763,1.0,5.9246098109
2015-09-01 00:00:00,0.0,0.0,0.0
2015-03-11 14:00:00,0.0,0.0,0.0
2014-10-26 18:00:00,0.0,0.0,0.0
2015-03-17 18:00:00,0.21599777,1.0,0.5671683388
2014-01-11 04:00:00,0.0,0.0,0.0
2014-10-06 12:00:00,0.00696767,0.0,0.0
2014-06-19 14:00:00,0.02787068,0.0,0.2369007804
2014-01-29 04:00:00,5.058528428,1.0,3.0483556297
2014-11-01 22:00:00,0.0,0.0,0.0
2014-09-16 18:00:00,0.0,0.0,0.0
2014-10-28 00:00:00,0.0,0.0,0.0
2015-09-28 20:00:00,0.0,0.0,0.0
2015-09-08 08:00:00,0.0,0.0,0.0
2014-07-27 20:00:00,0.0,1.0,0.1275083612
2014-09-04 06:00:00,0.0,0.0,0.0
2014-06-27 08:00:00,0.0,0.0,0.0
2014-05-13 20:00:00,0.0,0.0,0.0
2014-03-22 20:00:00,0.0,0.0,0.0
2015-12-11 08:00:00,0.0,0.0,0.0
2014-01-15 18:00:00,0.0,0.0,0.0
